Gene,OnsetIndex,Rank,Percentile,Phase
ENSG00000196199.14,0,1,0.0,Phase I
ENSG00000180776.15,0,1,0.0,Phase I
ENSG00000127863.15,4,3014,86.40665328362489,Phase II
ENSG00000102699.6,0,1,0.0,Phase I
ENSG00000139496.16,0,1,0.0,Phase I
ENSG00000127870.17,0,1,0.0,Phase I
ENSG00000132970.12,0,1,0.0,Phase I
ENSG00000122026.10,0,1,0.0,Phase I
ENSG00000186184.17,0,1,0.0,Phase I
ENSG00000122025.14,3,2996,85.89045024376254,Phase II
ENSG00000139514.13,0,1,0.0,Phase I
ENSG00000189403.15,0,1,0.0,Phase I
ENSG00000120694.19,0,1,0.0,Phase I
ENSG00000083642.19,0,1,0.0,Phase I
ENSG00000133101.10,23,3357,96.24318898766847,Phase IV
ENSG00000188811.14,0,1,0.0,Phase I
ENSG00000150907.8,0,1,0.0,Phase I
ENSG00000165572.7,0,1,0.0,Phase I
ENSG00000120696.8,0,1,0.0,Phase I
ENSG00000102760.13,0,1,0.0,Phase I
ENSG00000179630.11,0,1,0.0,Phase I
ENSG00000188342.12,0,1,0.0,Phase I
ENSG00000136167.14,0,1,0.0,Phase I
ENSG00000136141.15,0,1,0.0,Phase I
ENSG00000102468.10,4,3014,86.40665328362489,Phase II
ENSG00000139687.15,0,1,0.0,Phase I
ENSG00000152207.7,0,1,0.0,Phase I
ENSG00000102753.10,0,1,0.0,Phase I
ENSG00000204977.10,0,1,0.0,Phase I
ENSG00000139668.9,0,1,0.0,Phase I
ENSG00000136108.15,0,1,0.0,Phase I
ENSG00000165416.14,0,1,0.0,Phase I
ENSG00000102837.7,0,1,0.0,Phase I
ENSG00000083535.16,0,1,0.0,Phase I
ENSG00000102554.14,0,1,0.0,Phase I
ENSG00000188243.12,0,1,0.0,Phase I
ENSG00000136153.20,0,1,0.0,Phase I
ENSG00000005812.11,0,1,0.0,Phase I
ENSG00000136160.16,2,2968,85.08746773731,Phase II
ENSG00000102471.14,0,1,0.0,Phase I
ENSG00000102580.15,0,1,0.0,Phase I
ENSG00000065150.19,0,1,0.0,Phase I
ENSG00000169508.7,0,1,0.0,Phase I
ENSG00000134900.12,0,1,0.0,Phase I
ENSG00000174405.13,0,1,0.0,Phase I
ENSG00000102524.11,0,1,0.0,Phase I
ENSG00000185950.9,0,1,0.0,Phase I
ENSG00000102606.18,0,1,0.0,Phase I
ENSG00000068650.18,0,1,0.0,Phase I
ENSG00000185896.11,0,1,0.0,Phase I
ENSG00000198176.13,0,1,0.0,Phase I
ENSG00000183087.15,18,3289,94.29308861485518,Phase IV
ENSG00000130177.16,0,1,0.0,Phase I
ENSG00000198824.7,0,1,0.0,Phase I
ENSG00000198805.11,0,1,0.0,Phase I
ENSG00000214274.9,2,2968,85.08746773731,Phase II
ENSG00000169413.3,0,1,0.0,Phase I
ENSG00000129538.14,2,2968,85.08746773731,Phase II
ENSG00000169397.3,0,1,0.0,Phase I
ENSG00000169385.3,0,1,0.0,Phase I
ENSG00000092199.17,0,1,0.0,Phase I
ENSG00000129472.15,0,1,0.0,Phase I
ENSG00000092203.14,0,1,0.0,Phase I
ENSG00000165819.12,0,1,0.0,Phase I
ENSG00000211809.2,0,1,0.0,Phase I
ENSG00000211829.9,0,1,0.0,Phase I
ENSG00000157227.13,11,3155,90.4502437625466,Phase III
ENSG00000100804.18,0,1,0.0,Phase I
ENSG00000092067.5,0,1,0.0,Phase I
ENSG00000092068.20,0,1,0.0,Phase I
ENSG00000100836.10,0,1,0.0,Phase I
ENSG00000092054.13,4,3014,86.40665328362489,Phase II
ENSG00000100889.11,0,1,0.0,Phase I
ENSG00000092010.15,0,1,0.0,Phase I
ENSG00000100911.16,0,1,0.0,Phase I
ENSG00000092098.17,0,1,0.0,Phase I
ENSG00000213928.8,0,1,0.0,Phase I
ENSG00000254505.10,0,1,0.0,Phase I
ENSG00000213906.10,0,1,0.0,Phase I
ENSG00000213903.9,0,1,0.0,Phase I
ENSG00000129467.13,0,1,0.0,Phase I
ENSG00000129465.16,0,1,0.0,Phase I
ENSG00000100448.4,0,1,0.0,Phase I
ENSG00000100453.13,0,1,0.0,Phase I
ENSG00000184304.15,5,3079,88.27071981646114,Phase II
ENSG00000092148.13,0,1,0.0,Phase I
ENSG00000100852.13,0,1,0.0,Phase I
ENSG00000151320.11,27,3369,96.58732434757673,Phase IV
ENSG00000129515.19,0,1,0.0,Phase I
ENSG00000100883.12,0,1,0.0,Phase I
ENSG00000092020.10,0,1,0.0,Phase I
ENSG00000100902.10,0,1,0.0,Phase I
ENSG00000100906.10,0,1,0.0,Phase I
ENSG00000100934.15,0,1,0.0,Phase I
ENSG00000213741.10,0,1,0.0,Phase I
ENSG00000165501.17,0,1,0.0,Phase I
ENSG00000165502.6,0,1,0.0,Phase I
ENSG00000165506.14,0,1,0.0,Phase I
ENSG00000100485.12,0,1,0.0,Phase I
ENSG00000100504.17,0,1,0.0,Phase I
ENSG00000100505.13,0,1,0.0,Phase I
ENSG00000186469.8,0,1,0.0,Phase I
ENSG00000168229.3,0,1,0.0,Phase I
ENSG00000125384.7,0,1,0.0,Phase I
ENSG00000100519.12,0,1,0.0,Phase I
ENSG00000073712.15,8,3128,89.67593920275309,Phase III
ENSG00000131979.19,0,1,0.0,Phase I
ENSG00000131981.16,0,1,0.0,Phase I
ENSG00000126775.8,0,1,0.0,Phase I
ENSG00000139946.10,0,1,0.0,Phase I
ENSG00000070367.16,0,1,0.0,Phase I
ENSG00000131966.14,0,1,0.0,Phase I
ENSG00000100567.13,0,1,0.0,Phase I
ENSG00000100614.18,0,1,0.0,Phase I
ENSG00000027075.15,0,1,0.0,Phase I
ENSG00000100644.17,0,1,0.0,Phase I
ENSG00000154001.14,0,1,0.0,Phase I
ENSG00000089775.11,0,1,0.0,Phase I
ENSG00000126804.13,0,1,0.0,Phase I
ENSG00000100554.12,0,1,0.0,Phase I
ENSG00000081181.8,14,3203,91.82678520217952,Phase III
ENSG00000072121.16,0,1,0.0,Phase I
ENSG00000185650.9,0,1,0.0,Phase I
ENSG00000072110.13,0,1,0.0,Phase I
ENSG00000165861.14,0,1,0.0,Phase I
ENSG00000080815.19,0,1,0.0,Phase I
ENSG00000187097.12,0,1,0.0,Phase I
ENSG00000119655.10,0,1,0.0,Phase I
ENSG00000119682.17,0,1,0.0,Phase I
ENSG00000119630.14,4,3014,86.40665328362489,Phase II
ENSG00000119718.11,0,1,0.0,Phase I
ENSG00000170348.9,0,1,0.0,Phase I
ENSG00000170345.10,0,1,0.0,Phase I
ENSG00000156127.6,0,1,0.0,Phase I
ENSG00000119699.7,17,3246,93.05993690851734,Phase III
ENSG00000100603.13,0,1,0.0,Phase I
ENSG00000165409.17,18,3289,94.29308861485518,Phase IV
ENSG00000165417.12,0,1,0.0,Phase I
ENSG00000100764.14,0,1,0.0,Phase I
ENSG00000198668.11,0,1,0.0,Phase I
ENSG00000100784.12,0,1,0.0,Phase I
ENSG00000119714.11,0,1,0.0,Phase I
ENSG00000100599.16,0,1,0.0,Phase I
ENSG00000100600.15,0,1,0.0,Phase I
ENSG00000100628.11,0,1,0.0,Phase I
ENSG00000165949.12,0,1,0.0,Phase I
ENSG00000197249.13,0,1,0.0,Phase I
ENSG00000100697.14,0,1,0.0,Phase I
ENSG00000100721.11,0,1,0.0,Phase I
ENSG00000127152.18,0,1,0.0,Phase I
ENSG00000090061.17,0,1,0.0,Phase I
ENSG00000196405.13,0,1,0.0,Phase I
ENSG00000100811.13,0,1,0.0,Phase I
ENSG00000078304.19,0,1,0.0,Phase I
ENSG00000197102.12,0,1,0.0,Phase I
ENSG00000080824.18,0,1,0.0,Phase I
ENSG00000131323.14,0,1,0.0,Phase I
ENSG00000126214.21,0,1,0.0,Phase I
ENSG00000066735.14,38,3425,98.1932893604818,Phase IV
ENSG00000142208.16,0,1,0.0,Phase I
ENSG00000166428.13,0,1,0.0,Phase I
ENSG00000184887.13,0,1,0.0,Phase I
ENSG00000211890.4,0,1,0.0,Phase I
ENSG00000211891.6,33,3413,97.84915400057356,Phase IV
ENSG00000211892.4,0,1,0.0,Phase I
ENSG00000211893.4,0,1,0.0,Phase I
ENSG00000211895.5,0,1,0.0,Phase I
ENSG00000211896.7,0,1,0.0,Phase I
ENSG00000211897.9,0,1,0.0,Phase I
ENSG00000211898.7,0,1,0.0,Phase I
ENSG00000211899.10,0,1,0.0,Phase I
ENSG00000273749.5,0,1,0.0,Phase I
ENSG00000114062.19,0,1,0.0,Phase I
ENSG00000128731.17,0,1,0.0,Phase I
ENSG00000175344.17,12,3162,90.65098938915972,Phase III
ENSG00000166923.11,4,3014,86.40665328362489,Phase II
ENSG00000172575.12,0,1,0.0,Phase I
ENSG00000137801.10,0,1,0.0,Phase I
ENSG00000128829.12,0,1,0.0,Phase I
ENSG00000140319.10,0,1,0.0,Phase I
ENSG00000259288.6,25,3359,96.30054488098652,Phase IV
ENSG00000137843.11,18,3289,94.29308861485518,Phase IV
ENSG00000137841.12,0,1,0.0,Phase I
ENSG00000166140.17,0,1,0.0,Phase I
ENSG00000187446.12,0,1,0.0,Phase I
ENSG00000137804.13,0,1,0.0,Phase I
ENSG00000092445.12,4,3014,86.40665328362489,Phase II
ENSG00000137802.14,0,1,0.0,Phase I
ENSG00000168970.22,0,1,0.0,Phase I
ENSG00000243708.10,0,1,0.0,Phase I
ENSG00000092529.24,0,1,0.0,Phase I
ENSG00000092531.10,0,1,0.0,Phase I
ENSG00000159459.12,0,1,0.0,Phase I
ENSG00000067369.13,0,1,0.0,Phase I
ENSG00000167004.13,0,1,0.0,Phase I
ENSG00000166710.19,0,1,0.0,Phase I
ENSG00000185880.13,0,1,0.0,Phase I
ENSG00000104164.10,0,1,0.0,Phase I
ENSG00000137872.16,4,3014,86.40665328362489,Phase II
ENSG00000166147.13,0,1,0.0,Phase I
ENSG00000104043.14,0,1,0.0,Phase I
ENSG00000140284.11,0,1,0.0,Phase I
ENSG00000138592.14,0,1,0.0,Phase I
ENSG00000138600.10,0,1,0.0,Phase I
ENSG00000069966.18,0,1,0.0,Phase I
ENSG00000197535.14,0,1,0.0,Phase I
ENSG00000137876.10,0,1,0.0,Phase I
ENSG00000069974.16,0,1,0.0,Phase I
ENSG00000069869.16,0,1,0.0,Phase I
ENSG00000128918.15,0,1,0.0,Phase I
ENSG00000137845.15,0,1,0.0,Phase I
ENSG00000157450.15,0,1,0.0,Phase I
ENSG00000157483.8,0,1,0.0,Phase I
ENSG00000140307.11,0,1,0.0,Phase I
ENSG00000182718.16,0,1,0.0,Phase I
ENSG00000069667.16,0,1,0.0,Phase I
ENSG00000185088.14,0,1,0.0,Phase I
ENSG00000103657.14,0,1,0.0,Phase I
ENSG00000166794.4,0,1,0.0,Phase I
ENSG00000241839.10,0,1,0.0,Phase I
ENSG00000090487.11,0,1,0.0,Phase I
ENSG00000074696.13,0,1,0.0,Phase I
ENSG00000103769.10,0,1,0.0,Phase I
ENSG00000169032.9,0,1,0.0,Phase I
ENSG00000174444.15,0,1,0.0,Phase I
ENSG00000137834.15,18,3289,94.29308861485518,Phase IV
ENSG00000166949.16,0,1,0.0,Phase I
ENSG00000137764.20,0,1,0.0,Phase I
ENSG00000033800.13,0,1,0.0,Phase I
ENSG00000129007.14,0,1,0.0,Phase I
ENSG00000255346.10,12,3162,90.65098938915972,Phase III
ENSG00000137807.15,0,1,0.0,Phase I
ENSG00000137818.12,0,1,0.0,Phase I
ENSG00000137831.15,1,2950,84.57126469744767,Phase II
ENSG00000067225.18,0,1,0.0,Phase I
ENSG00000166233.15,0,1,0.0,Phase I
ENSG00000140463.14,0,1,0.0,Phase I
ENSG00000156642.16,0,1,0.0,Phase I
ENSG00000140464.19,0,1,0.0,Phase I
ENSG00000138623.10,0,1,0.0,Phase I
ENSG00000103653.16,0,1,0.0,Phase I
ENSG00000198794.12,16,3231,92.62976770863206,Phase III
ENSG00000169375.15,0,1,0.0,Phase I
ENSG00000169410.9,0,1,0.0,Phase I
ENSG00000173548.8,1,2950,84.57126469744767,Phase II
ENSG00000140367.11,0,1,0.0,Phase I
ENSG00000167196.14,0,1,0.0,Phase I
ENSG00000140368.12,0,1,0.0,Phase I
ENSG00000173517.10,0,1,0.0,Phase I
ENSG00000103740.10,17,3246,93.05993690851734,Phase III
ENSG00000041357.16,0,1,0.0,Phase I
ENSG00000103811.16,0,1,0.0,Phase I
ENSG00000086666.19,0,1,0.0,Phase I
ENSG00000172349.17,0,1,0.0,Phase I
ENSG00000182774.12,0,1,0.0,Phase I
ENSG00000103942.13,0,1,0.0,Phase I
ENSG00000064726.9,0,1,0.0,Phase I
ENSG00000197696.10,20,3349,96.01376541439632,Phase IV
ENSG00000170776.21,0,1,0.0,Phase I
ENSG00000183655.13,18,3289,94.29308861485518,Phase IV
ENSG00000140543.14,0,1,0.0,Phase I
ENSG00000172183.15,0,1,0.0,Phase I
ENSG00000166825.14,0,1,0.0,Phase I
ENSG00000185033.14,0,1,0.0,Phase I
ENSG00000185043.11,0,1,0.0,Phase I
ENSG00000140575.13,0,1,0.0,Phase I
ENSG00000140577.16,0,1,0.0,Phase I
ENSG00000140564.12,0,1,0.0,Phase I
ENSG00000182511.12,0,1,0.0,Phase I
ENSG00000198901.14,0,1,0.0,Phase I
ENSG00000185518.11,9,3145,90.1634642959564,Phase III
ENSG00000176463.14,0,1,0.0,Phase I
ENSG00000068305.17,0,1,0.0,Phase I
ENSG00000183475.12,0,1,0.0,Phase I
ENSG00000131871.15,0,1,0.0,Phase I
ENSG00000131876.17,0,1,0.0,Phase I
ENSG00000161980.5,0,1,0.0,Phase I
ENSG00000090565.16,0,1,0.0,Phase I
ENSG00000103266.11,0,1,0.0,Phase I
ENSG00000161999.12,0,1,0.0,Phase I
ENSG00000127585.12,16,3231,92.62976770863206,Phase III
ENSG00000103275.20,0,1,0.0,Phase I
ENSG00000059145.18,0,1,0.0,Phase I
ENSG00000140986.8,4,3014,86.40665328362489,Phase II
ENSG00000140988.16,0,1,0.0,Phase I
ENSG00000131653.13,0,1,0.0,Phase I
ENSG00000167965.18,0,1,0.0,Phase I
ENSG00000162063.13,0,1,0.0,Phase I
ENSG00000185883.12,0,1,0.0,Phase I
ENSG00000140992.19,0,1,0.0,Phase I
ENSG00000103363.14,0,1,0.0,Phase I
ENSG00000213937.4,13,3192,91.5113277889303,Phase III
ENSG00000006327.13,14,3203,91.82678520217952,Phase III
ENSG00000131652.14,0,1,0.0,Phase I
ENSG00000008517.16,0,1,0.0,Phase I
ENSG00000103313.12,0,1,0.0,Phase I
ENSG00000167984.18,0,1,0.0,Phase I
ENSG00000213918.10,0,1,0.0,Phase I
ENSG00000005339.14,0,1,0.0,Phase I
ENSG00000162104.10,0,1,0.0,Phase I
ENSG00000090447.12,0,1,0.0,Phase I
ENSG00000103423.14,0,1,0.0,Phase I
ENSG00000103415.12,0,1,0.0,Phase I
ENSG00000102858.13,0,1,0.0,Phase I
ENSG00000118898.16,18,3289,94.29308861485518,Phase IV
ENSG00000187555.15,0,1,0.0,Phase I
ENSG00000179583.19,0,1,0.0,Phase I
ENSG00000185338.5,0,1,0.0,Phase I
ENSG00000189067.12,0,1,0.0,Phase I
ENSG00000048462.11,0,1,0.0,Phase I
ENSG00000103381.12,0,1,0.0,Phase I
ENSG00000134419.15,0,1,0.0,Phase I
ENSG00000103540.16,0,1,0.0,Phase I
ENSG00000103544.14,0,1,0.0,Phase I
ENSG00000167191.12,9,3145,90.1634642959564,Phase III
ENSG00000158486.13,4,3014,86.40665328362489,Phase II
ENSG00000058600.16,0,1,0.0,Phase I
ENSG00000166847.10,0,1,0.0,Phase I
ENSG00000166851.15,0,1,0.0,Phase I
ENSG00000166501.13,0,1,0.0,Phase I
ENSG00000122257.20,0,1,0.0,Phase I
ENSG00000077238.14,0,1,0.0,Phase I
ENSG00000103522.16,0,1,0.0,Phase I
ENSG00000197272.2,5,3079,88.27071981646114,Phase II
ENSG00000178188.14,0,1,0.0,Phase I
ENSG00000177455.13,0,1,0.0,Phase I
ENSG00000169682.18,0,1,0.0,Phase I
ENSG00000213658.11,0,1,0.0,Phase I
ENSG00000197471.12,0,1,0.0,Phase I
ENSG00000079616.12,0,1,0.0,Phase I
ENSG00000285043.1,0,1,0.0,Phase I
ENSG00000102882.12,0,1,0.0,Phase I
ENSG00000102879.15,0,1,0.0,Phase I
ENSG00000180096.12,0,1,0.0,Phase I
ENSG00000005844.17,0,1,0.0,Phase I
ENSG00000099364.16,0,1,0.0,Phase I
ENSG00000099377.14,0,1,0.0,Phase I
ENSG00000099365.11,5,3079,88.27071981646114,Phase II
ENSG00000103496.15,0,1,0.0,Phase I
ENSG00000103490.14,0,1,0.0,Phase I
ENSG00000169896.17,0,1,0.0,Phase I
ENSG00000140678.16,0,1,0.0,Phase I
ENSG00000069329.17,0,1,0.0,Phase I
ENSG00000140795.13,13,3192,91.5113277889303,Phase III
ENSG00000196470.12,0,1,0.0,Phase I
ENSG00000102921.8,0,1,0.0,Phase I
ENSG00000121281.12,0,1,0.0,Phase I
ENSG00000166164.15,0,1,0.0,Phase I
ENSG00000167207.13,0,1,0.0,Phase I
ENSG00000083799.17,0,1,0.0,Phase I
ENSG00000103479.16,0,1,0.0,Phase I
ENSG00000140718.21,0,1,0.0,Phase I
ENSG00000087258.15,14,3203,91.82678520217952,Phase III
ENSG00000159461.15,0,1,0.0,Phase I
ENSG00000167005.14,0,1,0.0,Phase I
ENSG00000125124.12,0,1,0.0,Phase I
ENSG00000125148.7,0,1,0.0,Phase I
ENSG00000187193.9,0,1,0.0,Phase I
ENSG00000102900.13,0,1,0.0,Phase I
ENSG00000087237.12,14,3203,91.82678520217952,Phase III
ENSG00000140853.15,0,1,0.0,Phase I
ENSG00000140848.17,0,1,0.0,Phase I
ENSG00000102978.13,0,1,0.0,Phase I
ENSG00000182885.17,0,1,0.0,Phase I
ENSG00000103037.11,0,1,0.0,Phase I
ENSG00000150394.14,4,3014,86.40665328362489,Phase II
ENSG00000135720.13,0,1,0.0,Phase I
ENSG00000067955.14,0,1,0.0,Phase I
ENSG00000102871.16,0,1,0.0,Phase I
ENSG00000135722.9,7,3113,89.2457700028678,Phase II
ENSG00000102890.15,0,1,0.0,Phase I
ENSG00000159714.11,7,3113,89.2457700028678,Phase II
ENSG00000159720.12,0,1,0.0,Phase I
ENSG00000205220.12,0,1,0.0,Phase I
ENSG00000141096.5,0,1,0.0,Phase I
ENSG00000167261.14,0,1,0.0,Phase I
ENSG00000167264.18,0,1,0.0,Phase I
ENSG00000072736.19,0,1,0.0,Phase I
ENSG00000039068.19,29,3404,97.59105248064238,Phase IV
ENSG00000132612.16,0,1,0.0,Phase I
ENSG00000102908.21,0,1,0.0,Phase I
ENSG00000223496.3,0,1,0.0,Phase I
ENSG00000103043.15,0,1,0.0,Phase I
ENSG00000166747.12,0,1,0.0,Phase I
ENSG00000182149.20,0,1,0.0,Phase I
ENSG00000257017.8,0,1,0.0,Phase I
ENSG00000103035.11,0,1,0.0,Phase I
ENSG00000168404.13,0,1,0.0,Phase I
ENSG00000186187.11,0,1,0.0,Phase I
ENSG00000065427.14,0,1,0.0,Phase I
ENSG00000166848.6,0,1,0.0,Phase I
ENSG00000178573.7,0,1,0.0,Phase I
ENSG00000261609.6,0,1,0.0,Phase I
ENSG00000197943.10,0,1,0.0,Phase I
ENSG00000140945.17,4,3014,86.40665328362489,Phase II
ENSG00000103187.8,0,1,0.0,Phase I
ENSG00000103194.15,0,1,0.0,Phase I
ENSG00000103196.12,0,1,0.0,Phase I
ENSG00000140968.11,0,1,0.0,Phase I
ENSG00000103264.18,0,1,0.0,Phase I
ENSG00000103257.9,0,1,0.0,Phase I
ENSG00000179588.9,0,1,0.0,Phase I
ENSG00000051523.11,0,1,0.0,Phase I
ENSG00000198931.10,0,1,0.0,Phase I
ENSG00000141012.13,0,1,0.0,Phase I
ENSG00000129993.14,0,1,0.0,Phase I
ENSG00000131165.15,0,1,0.0,Phase I
ENSG00000187741.15,0,1,0.0,Phase I
ENSG00000204991.11,17,3246,93.05993690851734,Phase III
ENSG00000258839.3,0,1,0.0,Phase I
ENSG00000108953.17,0,1,0.0,Phase I
ENSG00000167193.8,0,1,0.0,Phase I
ENSG00000197879.16,0,1,0.0,Phase I
ENSG00000132376.20,0,1,0.0,Phase I
ENSG00000174238.14,0,1,0.0,Phase I
ENSG00000167711.13,7,3113,89.2457700028678,Phase II
ENSG00000167720.13,0,1,0.0,Phase I
ENSG00000132359.15,0,1,0.0,Phase I
ENSG00000167723.14,55,3461,99.22569544020648,Phase IV
ENSG00000196689.12,0,1,0.0,Phase I
ENSG00000197417.7,0,1,0.0,Phase I
ENSG00000074356.17,0,1,0.0,Phase I
ENSG00000108405.4,0,1,0.0,Phase I
ENSG00000132388.12,0,1,0.0,Phase I
ENSG00000183018.9,15,3216,92.19959850874676,Phase III
ENSG00000161905.12,0,1,0.0,Phase I
ENSG00000141480.18,0,1,0.0,Phase I
ENSG00000161921.15,0,1,0.0,Phase I
ENSG00000142507.10,0,1,0.0,Phase I
ENSG00000129219.14,0,1,0.0,Phase I
ENSG00000161929.15,0,1,0.0,Phase I
ENSG00000108559.12,0,1,0.0,Phase I
ENSG00000108561.8,0,1,0.0,Phase I
ENSG00000005100.13,0,1,0.0,Phase I
ENSG00000091592.16,0,1,0.0,Phase I
ENSG00000129235.10,0,1,0.0,Phase I
ENSG00000132530.17,0,1,0.0,Phase I
ENSG00000108839.12,0,1,0.0,Phase I
ENSG00000219200.11,0,1,0.0,Phase I
ENSG00000132514.13,7,3113,89.2457700028678,Phase II
ENSG00000181885.18,15,3216,92.19959850874676,Phase III
ENSG00000181856.14,17,3246,93.05993690851734,Phase III
ENSG00000132507.18,0,1,0.0,Phase I
ENSG00000132522.16,0,1,0.0,Phase I
ENSG00000181284.2,0,1,0.0,Phase I
ENSG00000181222.15,0,1,0.0,Phase I
ENSG00000239697.11,0,1,0.0,Phase I
ENSG00000161955.16,0,1,0.0,Phase I
ENSG00000161960.15,0,1,0.0,Phase I
ENSG00000129226.14,0,1,0.0,Phase I
ENSG00000141510.17,0,1,0.0,Phase I
ENSG00000183914.14,17,3246,93.05993690851734,Phase III
ENSG00000170043.11,0,1,0.0,Phase I
ENSG00000170037.13,0,1,0.0,Phase I
ENSG00000179593.16,15,3216,92.19959850874676,Phase III
ENSG00000179094.16,0,1,0.0,Phase I
ENSG00000220205.9,0,1,0.0,Phase I
ENSG00000178999.13,0,1,0.0,Phase I
ENSG00000161970.14,0,1,0.0,Phase I
ENSG00000133026.12,0,1,0.0,Phase I
ENSG00000276231.4,0,1,0.0,Phase I
ENSG00000065559.15,0,1,0.0,Phase I
ENSG00000221926.12,0,1,0.0,Phase I
ENSG00000170425.3,14,3203,91.82678520217952,Phase III
ENSG00000011295.16,0,1,0.0,Phase I
ENSG00000166582.10,0,1,0.0,Phase I
ENSG00000170315.13,0,1,0.0,Phase I
ENSG00000187688.15,0,1,0.0,Phase I
ENSG00000240505.8,55,3461,99.22569544020648,Phase IV
ENSG00000154803.13,0,1,0.0,Phase I
ENSG00000176994.11,0,1,0.0,Phase I
ENSG00000176974.20,0,1,0.0,Phase I
ENSG00000171916.16,0,1,0.0,Phase I
ENSG00000166484.20,0,1,0.0,Phase I
ENSG00000170298.15,20,3349,96.01376541439632,Phase IV
ENSG00000034152.18,0,1,0.0,Phase I
ENSG00000109046.15,0,1,0.0,Phase I
ENSG00000168961.17,0,1,0.0,Phase I
ENSG00000004139.14,0,1,0.0,Phase I
ENSG00000109103.11,0,1,0.0,Phase I
ENSG00000109107.14,0,1,0.0,Phase I
ENSG00000109111.15,0,1,0.0,Phase I
ENSG00000198242.14,0,1,0.0,Phase I
ENSG00000076604.15,0,1,0.0,Phase I
ENSG00000132589.16,0,1,0.0,Phase I
ENSG00000196535.16,0,1,0.0,Phase I
ENSG00000108262.15,0,1,0.0,Phase I
ENSG00000108578.15,0,1,0.0,Phase I
ENSG00000181481.14,0,1,0.0,Phase I
ENSG00000185862.7,0,1,0.0,Phase I
ENSG00000131242.18,0,1,0.0,Phase I
ENSG00000108671.11,0,1,0.0,Phase I
ENSG00000006042.12,4,3014,86.40665328362489,Phase II
ENSG00000108691.9,4,3014,86.40665328362489,Phase II
ENSG00000108700.5,12,3162,90.65098938915972,Phase III
ENSG00000092871.16,0,1,0.0,Phase I
ENSG00000172716.16,0,1,0.0,Phase I
ENSG00000154760.14,0,1,0.0,Phase I
ENSG00000006125.18,0,1,0.0,Phase I
ENSG00000271447.6,8,3128,89.67593920275309,Phase III
ENSG00000271503.6,0,1,0.0,Phase I
ENSG00000274736.5,15,3216,92.19959850874676,Phase III
ENSG00000277632.2,0,1,0.0,Phase I
ENSG00000275302.2,0,1,0.0,Phase I
ENSG00000276085.1,13,3192,91.5113277889303,Phase III
ENSG00000276070.5,6,3102,88.93031258961858,Phase II
ENSG00000278259.4,0,1,0.0,Phase I
ENSG00000277791.5,0,1,0.0,Phase I
ENSG00000125691.13,0,1,0.0,Phase I
ENSG00000108298.11,0,1,0.0,Phase I
ENSG00000108306.13,0,1,0.0,Phase I
ENSG00000125686.12,0,1,0.0,Phase I
ENSG00000161405.17,0,1,0.0,Phase I
ENSG00000073605.18,0,1,0.0,Phase I
ENSG00000172057.10,0,1,0.0,Phase I
ENSG00000167914.11,10,3149,90.27817608259248,Phase III
ENSG00000108344.15,0,1,0.0,Phase I
ENSG00000126368.6,27,3369,96.58732434757673,Phase IV
ENSG00000171475.14,0,1,0.0,Phase I
ENSG00000094804.11,0,1,0.0,Phase I
ENSG00000131759.18,0,1,0.0,Phase I
ENSG00000131747.15,0,1,0.0,Phase I
ENSG00000126353.3,0,1,0.0,Phase I
ENSG00000073584.20,0,1,0.0,Phase I
ENSG00000173801.17,0,1,0.0,Phase I
ENSG00000178502.6,0,1,0.0,Phase I
ENSG00000131473.17,0,1,0.0,Phase I
ENSG00000168256.18,0,1,0.0,Phase I
ENSG00000108771.13,0,1,0.0,Phase I
ENSG00000108773.11,0,1,0.0,Phase I
ENSG00000108774.14,0,1,0.0,Phase I
ENSG00000167925.16,0,1,0.0,Phase I
ENSG00000173757.9,0,1,0.0,Phase I
ENSG00000126561.16,0,1,0.0,Phase I
ENSG00000168610.14,0,1,0.0,Phase I
ENSG00000033627.16,0,1,0.0,Phase I
ENSG00000126581.13,0,1,0.0,Phase I
ENSG00000131467.10,0,1,0.0,Phase I
ENSG00000131471.7,0,1,0.0,Phase I
ENSG00000131469.14,0,1,0.0,Phase I
ENSG00000068079.7,0,1,0.0,Phase I
ENSG00000108828.16,0,1,0.0,Phase I
ENSG00000012048.22,0,1,0.0,Phase I
ENSG00000184988.8,0,1,0.0,Phase I
ENSG00000067596.11,0,1,0.0,Phase I
ENSG00000108861.9,0,1,0.0,Phase I
ENSG00000091947.10,0,1,0.0,Phase I
ENSG00000141349.8,0,1,0.0,Phase I
ENSG00000108840.15,0,1,0.0,Phase I
ENSG00000030582.18,0,1,0.0,Phase I
ENSG00000186834.3,0,1,0.0,Phase I
ENSG00000006062.16,0,1,0.0,Phase I
ENSG00000186868.15,4,3014,86.40665328362489,Phase II
ENSG00000004897.12,0,1,0.0,Phase I
ENSG00000259207.7,0,1,0.0,Phase I
ENSG00000141279.16,0,1,0.0,Phase I
ENSG00000108424.10,0,1,0.0,Phase I
ENSG00000198933.9,0,1,0.0,Phase I
ENSG00000073861.3,0,1,0.0,Phase I
ENSG00000108465.15,0,1,0.0,Phase I
ENSG00000141293.16,0,1,0.0,Phase I
ENSG00000136436.14,0,1,0.0,Phase I
ENSG00000159202.18,0,1,0.0,Phase I
ENSG00000159217.10,4,3014,86.40665328362489,Phase II
ENSG00000167083.7,0,1,0.0,Phase I
ENSG00000167085.11,0,1,0.0,Phase I
